Bundesland,Jahr,Monat,Mittelwert_Temp_C,n_Stationen
Saarland,1939,5,11.8,1
Saarland,1939,6,17.6,1
Saarland,1939,7,16.9,1
Saarland,1941,1,NA,1
Saarland,1941,2,NA,1
Saarland,1941,3,NA,1
Saarland,1941,4,7.6,1
Saarland,1941,5,9.9,1
Saarland,1941,6,17.7,1
Saarland,1941,7,18.8,1
Saarland,1941,8,15.4,1
Saarland,1941,9,12.9,1
Saarland,1941,10,NA,1
Saarland,1941,11,NA,1
Saarland,1941,12,2.1,1
Saarland,1942,1,NA,1
Saarland,1942,2,NA,1
Saarland,1942,3,NA,1
Saarland,1942,4,10,1
Saarland,1942,5,13.1,1
Saarland,1942,6,16,1
Saarland,1942,7,17.2,1
Saarland,1942,8,17.7,1
Saarland,1942,9,15.5,1
Saarland,1942,10,12.3,1
Saarland,1942,11,4,1
Saarland,1942,12,2.6,1
Saarland,1943,1,2.4,1
Saarland,1943,2,3.8,1
Saarland,1943,3,6.6,1
Saarland,1943,4,10.8,1
Saarland,1943,5,14.3,1
Saarland,1943,6,15.2,1
Saarland,1943,7,18.6,1
Saarland,1943,8,18.3,1
Saarland,1943,9,14.1,1
Saarland,1943,10,10.4,1
Saarland,1943,11,3.9,1
Saarland,1943,12,1.2,1
Saarland,1944,1,4.1,1
Saarland,1944,2,0.2,1
Saarland,1944,3,2.5,1
Saarland,1944,4,10.6,1
Saarland,1944,5,12.9,1
Saarland,1944,6,15.2,1
Saarland,1944,7,17.9,1
Saarland,1944,8,20.8,1
Saarland,1944,9,NA,1
Saarland,1944,10,NA,1
Saarland,1944,11,NA,1
Saarland,1944,12,NA,1
Saarland,1945,1,NA,1
Saarland,1945,2,NA,1
Saarland,1945,3,NA,1
Saarland,1945,4,NA,1
Saarland,1945,5,NA,1
Saarland,1945,6,NA,1
Saarland,1945,7,NA,1
Saarland,1945,8,NA,1
Saarland,1945,9,NA,1
Saarland,1945,10,NA,1
Saarland,1945,11,NA,1
Saarland,1945,12,NA,1
Saarland,1946,1,NA,1
Saarland,1946,2,NA,1
Saarland,1946,3,NA,1
Saarland,1946,4,NA,1
Saarland,1946,5,NA,1
Saarland,1946,6,NA,1
Saarland,1946,7,NA,1
Saarland,1946,8,14.2,2
Saarland,1946,9,13,2
Saarland,1946,10,6.6,2
Saarland,1946,11,3.4,2
Saarland,1946,12,-3.3,2
Saarland,1947,1,-4.4,2
Saarland,1947,2,NA,1
Saarland,1947,3,NA,1
Saarland,1947,4,NA,1
Saarland,1947,5,NA,1
Saarland,1947,6,NA,1
Saarland,1947,7,NA,1
Saarland,1947,8,NA,1
Saarland,1947,9,NA,1
Saarland,1947,10,NA,1
Saarland,1947,11,4,2
Saarland,1947,12,0.2,2
Saarland,1948,1,3.99,3
Saarland,1948,2,1.42,3
Saarland,1948,3,7.85,3
Saarland,1948,4,10.05,3
Saarland,1948,5,13.82,3
Saarland,1948,6,15.51,3
Saarland,1948,7,15.95,3
Saarland,1948,8,16,3
Saarland,1948,9,12.97,3
Saarland,1948,10,8.65,3
Saarland,1948,11,4.7,3
Saarland,1948,12,1.7,3
Saarland,1949,1,1.75,3
Saarland,1949,2,2.26,4
Saarland,1949,3,3.5,4
Saarland,1949,4,11.76,6
Saarland,1949,5,11.88,5
Saarland,1949,6,15.21,5
Saarland,1949,7,19.46,6
Saarland,1949,8,17.49,6
Saarland,1949,9,17.47,6
Saarland,1949,10,11.31,6
Saarland,1949,11,3.79,6
Saarland,1949,12,3.03,6
Saarland,1950,1,-0.22,6
Saarland,1950,2,4.47,6
Saarland,1950,3,6.07,6
Saarland,1950,4,7.01,6
Saarland,1950,5,14.28,6
Saarland,1950,6,18.16,6
Saarland,1950,7,18.6,6
Saarland,1950,8,17.23,6
Saarland,1950,9,12.57,6
Saarland,1950,10,8.41,6
Saarland,1950,11,4.89,6
Saarland,1950,12,-2.36,6
Saarland,1951,1,3.04,6
Saarland,1951,2,2.96,6
Saarland,1951,3,3.32,6
Saarland,1951,4,7.3,6
Saarland,1951,5,12.06,6
Saarland,1951,6,14.88,6
Saarland,1951,7,17.3,6
Saarland,1951,8,16.44,6
Saarland,1951,9,14.75,6
Saarland,1951,10,8.27,6
Saarland,1951,11,6.86,6
Saarland,1951,12,2.13,6
Saarland,1952,1,0.24,6
Saarland,1952,2,-0.11,6
Saarland,1952,3,5.21,6
Saarland,1952,4,11.29,6
Saarland,1952,5,13.41,6
Saarland,1952,6,16.25,6
Saarland,1952,7,19.49,6
Saarland,1952,8,17.81,6
Saarland,1952,9,10.4,6
Saarland,1952,10,7.59,6
Saarland,1952,11,2.49,7
Saarland,1952,12,0.34,7
Saarland,1953,1,-0.89,8
Saarland,1953,2,0.66,8
Saarland,1953,3,6.74,8
Saarland,1953,4,9.8,8
Saarland,1953,5,14.4,8
Saarland,1953,6,15.42,8
Saarland,1953,7,16.84,8
Saarland,1953,8,16.89,8
Saarland,1953,9,14.07,8
Saarland,1953,10,10.69,8
Saarland,1953,11,4.96,8
Saarland,1953,12,3.39,8
Saarland,1954,1,-2.45,8
Saarland,1954,2,-1.07,8
Saarland,1954,3,5.94,8
Saarland,1954,4,7.1,8
Saarland,1954,5,12.36,8
Saarland,1954,6,15.97,8
Saarland,1954,7,14.86,8
Saarland,1954,8,15.48,8
Saarland,1954,9,13.35,8
Saarland,1954,10,10.03,8
Saarland,1954,11,5.27,8
Saarland,1954,12,3.7,8
Saarland,1955,1,-0.66,8
Saarland,1955,2,-0.56,8
Saarland,1955,3,1.99,8
Saarland,1955,4,8.7,8
Saarland,1955,5,11.08,8
Saarland,1955,6,15.29,8
Saarland,1955,7,17.69,8
Saarland,1955,8,16.82,8
Saarland,1955,9,13.52,7
Saarland,1955,10,7.61,7
Saarland,1955,11,4.19,7
Saarland,1955,12,3.04,7
Saarland,1956,1,0.93,7
Saarland,1956,2,-8.72,7
Saarland,1956,3,4.68,7
Saarland,1956,4,6.49,7
Saarland,1956,5,13.41,8
Saarland,1956,6,12.84,8
Saarland,1956,7,16.37,8
Saarland,1956,8,13.93,8
Saarland,1956,9,14.45,8
Saarland,1956,10,8.13,8
Saarland,1956,11,2.82,8
Saarland,1956,12,2.83,8
Saarland,1957,1,0.08,8
Saarland,1957,2,4.86,8
Saarland,1957,3,7.78,8
Saarland,1957,4,8.79,8
Saarland,1957,5,10.11,8
Saarland,1957,6,17.01,8
Saarland,1957,7,17.68,8
Saarland,1957,8,15,8
Saarland,1957,9,12.6,9
Saarland,1957,10,9.52,9
Saarland,1957,11,4.8,9
Saarland,1957,12,0.96,9
Saarland,1958,1,0.64,9
Saarland,1958,2,3.42,9
Saarland,1958,3,1.38,10
Saarland,1958,4,6.24,10
Saarland,1958,5,13.56,10
Saarland,1958,6,14.95,10
Saarland,1958,7,17.23,10
Saarland,1958,8,17.08,10
Saarland,1958,9,15.19,10
Saarland,1958,10,9.09,10
Saarland,1958,11,4.66,10
Saarland,1958,12,3.3,10
Saarland,1959,1,0.93,10
Saarland,1959,2,2.01,10
Saarland,1959,3,7.38,10
Saarland,1959,4,10,10
Saarland,1959,5,13.63,10
Saarland,1959,6,16.82,10
Saarland,1959,7,20.63,10
Saarland,1959,8,17.68,10
Saarland,1959,9,15.72,10
Saarland,1959,10,9.69,10
Saarland,1959,11,3.95,10
Saarland,1959,12,3.36,10
Saarland,1960,1,0.97,10
Saarland,1960,2,2.65,10
Saarland,1960,3,6.47,10
Saarland,1960,4,8.87,10
Saarland,1960,5,13.97,10
Saarland,1960,6,16.81,10
Saarland,1960,7,14.96,10
Saarland,1960,8,15.68,10
Saarland,1960,9,12.34,9
Saarland,1960,10,9.43,9
Saarland,1960,11,6.58,10
Saarland,1960,12,1.14,10
Saarland,1961,1,0.81,9
Saarland,1961,2,5.61,9
Saarland,1961,3,7.18,9
Saarland,1961,4,11.21,9
Saarland,1961,5,11.17,9
Saarland,1961,6,15.69,9
Saarland,1961,7,15.37,9
Saarland,1961,8,16.46,9
Saarland,1961,9,17.34,9
Saarland,1961,10,10.97,9
Saarland,1961,11,4.01,9
Saarland,1961,12,1.3,9
Saarland,1962,1,2.47,9
Saarland,1962,2,0.96,9
Saarland,1962,3,1.17,9
Saarland,1962,4,8.73,9
Saarland,1962,5,10.09,9
Saarland,1962,6,15.47,9
Saarland,1962,7,15.87,9
Saarland,1962,8,16.87,9
Saarland,1962,9,12.93,9
Saarland,1962,10,9.5,9
Saarland,1962,11,2.76,9
Saarland,1962,12,-1.75,9
Saarland,1963,1,-5.53,9
Saarland,1963,2,-4.03,9
Saarland,1963,3,4.27,9
Saarland,1963,4,9.62,9
Saarland,1963,5,12.05,9
Saarland,1963,6,15.47,9
Saarland,1963,7,18.07,9
Saarland,1963,8,15.45,9
Saarland,1963,9,14.28,9
Saarland,1963,10,8.29,9
Saarland,1963,11,7.96,9
Saarland,1963,12,-2.6,9
Saarland,1964,1,-1.72,9
Saarland,1964,2,2.92,9
Saarland,1964,3,2.4,9
Saarland,1964,4,9.24,8
Saarland,1964,5,14.56,8
Saarland,1964,6,17,8
Saarland,1964,7,19.32,8
Saarland,1964,8,16.6,8
Saarland,1964,9,14.44,8
Saarland,1964,10,7.13,8
Saarland,1964,11,5.29,8
Saarland,1964,12,0.66,8
Saarland,1965,1,1.75,9
Saarland,1965,2,-0.96,9
Saarland,1965,3,4.48,9
Saarland,1965,4,7.21,9
Saarland,1965,5,12.03,9
Saarland,1965,6,15.55,9
Saarland,1965,7,14.86,9
Saarland,1965,8,15.21,9
Saarland,1965,9,12.31,9
Saarland,1965,10,9.11,9
Saarland,1965,11,2.82,9
Saarland,1965,12,3.53,9
Saarland,1966,1,-1,9
Saarland,1966,2,6.68,9
Saarland,1966,3,4.31,9
Saarland,1966,4,10.02,9
Saarland,1966,5,13.64,9
Saarland,1966,6,17.12,9
Saarland,1966,7,15.45,9
Saarland,1966,8,15.85,9
Saarland,1966,9,14.54,9
Saarland,1966,10,11.95,9
Saarland,1966,11,2.6,9
Saarland,1966,12,3.02,9
Saarland,1967,1,1.91,9
Saarland,1967,2,3.7,9
Saarland,1967,3,6.31,9
Saarland,1967,4,7.95,9
Saarland,1967,5,12.67,9
Saarland,1967,6,15.21,9
Saarland,1967,7,19.55,9
Saarland,1967,8,16.52,9
Saarland,1967,9,13.67,9
Saarland,1967,10,11.34,9
Saarland,1967,11,4.2,9
Saarland,1967,12,0.58,9
Saarland,1968,1,0.58,9
Saarland,1968,2,2.34,9
Saarland,1968,3,5.37,9
Saarland,1968,4,9.85,9
Saarland,1968,5,11.42,9
Saarland,1968,6,15.54,9
Saarland,1968,7,16.84,9
Saarland,1968,8,16.08,9
Saarland,1968,9,13.5,9
Saarland,1968,10,11.14,8
Saarland,1968,11,4.02,9
Saarland,1968,12,-0.34,9
Saarland,1969,1,2.77,9
Saarland,1969,2,-0.8,9
Saarland,1969,3,4,9
Saarland,1969,4,8.11,9
Saarland,1969,5,13.38,9
Saarland,1969,6,14.88,9
Saarland,1969,7,19.12,9
Saarland,1969,8,16.85,9
Saarland,1969,9,14.43,9
Saarland,1969,10,10.38,9
Saarland,1969,11,5.56,9
Saarland,1969,12,-2.28,9
Saarland,1970,1,0.27,10
Saarland,1970,2,1.08,10
Saarland,1970,3,2.37,10
Saarland,1970,4,6.37,10
Saarland,1970,5,12.62,10
Saarland,1970,6,17.77,10
Saarland,1970,7,16.34,10
Saarland,1970,8,17.52,10
Saarland,1970,9,14.33,10
Saarland,1970,10,9.71,10
Saarland,1970,11,6.79,10
Saarland,1970,12,0.84,10
Saarland,1971,1,0.01,10
Saarland,1971,2,2.43,10
Saarland,1971,3,2.12,10
Saarland,1971,4,10.32,10
Saarland,1971,5,15.02,10
Saarland,1971,6,14.43,10
Saarland,1971,7,19.29,10
Saarland,1971,8,17.62,10
Saarland,1971,9,13.14,10
Saarland,1971,10,9.63,10
Saarland,1971,11,3.63,10
Saarland,1971,12,3.17,10
Saarland,1972,1,-0.01,10
Saarland,1972,2,3.93,10
Saarland,1972,3,6.5,10
Saarland,1972,4,8.24,10
Saarland,1972,5,11.45,10
Saarland,1972,6,14.39,10
Saarland,1972,7,18.15,10
Saarland,1972,8,16.17,10
Saarland,1972,9,11.16,10
Saarland,1972,10,8.15,10
Saarland,1972,11,4.57,10
Saarland,1972,12,1.29,10
Saarland,1973,1,0.66,10
Saarland,1973,2,1.39,10
Saarland,1973,3,4.7,10
Saarland,1973,4,6.46,10
Saarland,1973,5,13.5,10
Saarland,1973,6,17.23,10
Saarland,1973,7,17.75,10
Saarland,1973,8,19.29,10
Saarland,1973,9,15.31,10
Saarland,1973,10,8.53,10
Saarland,1973,11,4.36,10
Saarland,1973,12,0.95,10
Saarland,1974,1,4.68,10
Saarland,1974,2,4.15,10
Saarland,1974,3,6.99,10
Saarland,1974,4,9.63,10
Saarland,1974,5,12.04,10
Saarland,1974,6,15.06,10
Saarland,1974,7,16.13,10
Saarland,1974,8,17.79,10
Saarland,1974,9,13.41,10
Saarland,1974,10,5.67,10
Saarland,1974,11,5.73,10
Saarland,1974,12,5.56,10
Saarland,1975,1,5.04,10
Saarland,1975,2,3.14,10
Saarland,1975,3,4.06,10
Saarland,1975,4,8.14,10
Saarland,1975,5,12.49,10
Saarland,1975,6,15.84,11
Saarland,1975,7,19.02,11
Saarland,1975,8,19.77,11
Saarland,1975,9,15.68,11
Saarland,1975,10,7.93,11
Saarland,1975,11,4.38,11
Saarland,1975,12,0.73,11
Saarland,1976,1,2.52,10
Saarland,1976,2,1.91,10
Saarland,1976,3,3.24,10
Saarland,1976,4,8.22,10
Saarland,1976,5,14.22,11
Saarland,1976,6,19.99,11
Saarland,1976,7,20.8,11
Saarland,1976,8,17.88,11
Saarland,1976,9,13.25,11
Saarland,1976,10,10.48,11
Saarland,1976,11,5.33,11
Saarland,1976,12,-0.34,11
Saarland,1977,1,1.76,11
Saarland,1977,2,4.39,11
Saarland,1977,3,7.19,11
Saarland,1977,4,6.45,11
Saarland,1977,5,12.32,11
Saarland,1977,6,15.51,11
Saarland,1977,7,17.63,11
Saarland,1977,8,16.36,11
Saarland,1977,9,12.5,11
Saarland,1977,10,10.6,11
Saarland,1977,11,5.28,11
Saarland,1977,12,2.71,11
Saarland,1978,1,1.43,10
Saarland,1978,2,0.14,11
Saarland,1978,3,5.73,11
Saarland,1978,4,7.71,11
Saarland,1978,5,11.98,11
Saarland,1978,6,14.58,11
Saarland,1978,7,16.06,11
Saarland,1978,8,15.32,11
Saarland,1978,9,12.62,11
Saarland,1978,10,9.46,11
Saarland,1978,11,3.22,11
Saarland,1978,12,2.05,11
Saarland,1979,1,-4.02,11
Saarland,1979,2,0.85,11
Saarland,1979,3,5.08,11
Saarland,1979,4,7.13,11
Saarland,1979,5,12.27,11
Saarland,1979,6,16.82,11
Saarland,1979,7,17.13,11
Saarland,1979,8,15.37,11
Saarland,1979,9,13.9,11
Saarland,1979,10,10.36,11
Saarland,1979,11,4.37,11
Saarland,1979,12,4.41,11
Saarland,1980,1,-0.53,11
Saarland,1980,2,4.34,11
Saarland,1980,3,5.18,11
Saarland,1980,4,7.56,11
Saarland,1980,5,12.03,11
Saarland,1980,6,14.45,11
Saarland,1980,7,15.1,11
Saarland,1980,8,17.28,11
Saarland,1980,9,14.68,11
Saarland,1980,10,8.19,11
Saarland,1980,11,3.18,11
Saarland,1980,12,0.63,11
Saarland,1981,1,-0.16,11
Saarland,1981,2,0.31,11
Saarland,1981,3,8.13,11
Saarland,1981,4,9.24,11
Saarland,1981,5,13,11
Saarland,1981,6,15.35,11
Saarland,1981,7,16.88,11
Saarland,1981,8,17.19,11
Saarland,1981,9,14.39,11
Saarland,1981,10,8.46,11
Saarland,1981,11,5.27,11
Saarland,1981,12,0.3,11
Saarland,1982,1,-0.87,11
Saarland,1982,2,1.68,11
Saarland,1982,3,4.79,10
Saarland,1982,4,7.73,10
Saarland,1982,5,13.4,10
Saarland,1982,6,16.92,10
Saarland,1982,7,19.69,10
Saarland,1982,8,17.05,10
Saarland,1982,9,16.47,10
Saarland,1982,10,9.48,10
Saarland,1982,11,6.55,10
Saarland,1982,12,2.66,10
Saarland,1983,1,3.84,10
Saarland,1983,2,-0.26,10
Saarland,1983,3,5.14,10
Saarland,1983,4,8.67,10
Saarland,1983,5,10.45,10
Saarland,1983,6,17.01,10
Saarland,1983,7,22.09,10
Saarland,1983,8,19.69,10
Saarland,1983,9,13.93,10
Saarland,1983,10,9.4,10
Saarland,1983,11,3.75,10
Saarland,1983,12,1.79,10
Saarland,1984,1,1.69,10
Saarland,1984,2,1.05,10
Saarland,1984,3,3.31,10
Saarland,1984,4,7.88,10
Saarland,1984,5,10.3,10
Saarland,1984,6,14.89,10
Saarland,1984,7,17.42,10
Saarland,1984,8,17.66,10
Saarland,1984,9,12.95,10
Saarland,1984,10,10.41,10
Saarland,1984,11,5.98,10
Saarland,1984,12,2.08,10
Saarland,1985,1,-4.12,10
Saarland,1985,2,-1.12,10
Saarland,1985,3,3.8,10
Saarland,1985,4,8.65,10
Saarland,1985,5,13.58,10
Saarland,1985,6,14.17,10
Saarland,1985,7,18.64,10
Saarland,1985,8,16.38,10
Saarland,1985,9,14.8,10
Saarland,1985,10,9.1,10
Saarland,1985,11,1.44,10
Saarland,1985,12,4.02,10
Saarland,1986,1,1.54,10
Saarland,1986,2,-4.34,10
Saarland,1986,3,3.98,10
Saarland,1986,4,6.51,10
Saarland,1986,5,14.21,10
Saarland,1986,6,17.3,10
Saarland,1986,7,17.34,10
Saarland,1986,8,16.44,10
Saarland,1986,9,11.98,10
Saarland,1986,10,10.6,10
Saarland,1986,11,6.13,10
Saarland,1986,12,3.02,10
Saarland,1987,1,-4.07,10
Saarland,1987,2,1,10
Saarland,1987,3,1.8,10
Saarland,1987,4,10.37,10
Saarland,1987,5,10.2,10
Saarland,1987,6,14.32,10
Saarland,1987,7,17.44,10
Saarland,1987,8,16.52,10
Saarland,1987,9,15.59,10
Saarland,1987,10,10.05,10
Saarland,1987,11,4.93,10
Saarland,1987,12,2.52,10
Saarland,1988,1,4.47,10
Saarland,1988,2,2.47,10
Saarland,1988,3,4.22,10
Saarland,1988,4,9.32,10
Saarland,1988,5,14.46,10
Saarland,1988,6,15.65,10
Saarland,1988,7,16.43,10
Saarland,1988,8,17.52,10
Saarland,1988,9,13.23,10
Saarland,1988,10,10.48,10
Saarland,1988,11,3.37,10
Saarland,1988,12,4.46,10
Saarland,1989,1,2.52,10
Saarland,1989,2,2.81,10
Saarland,1989,3,8.07,10
Saarland,1989,4,7.13,10
Saarland,1989,5,15.14,10
Saarland,1989,6,15.63,10
Saarland,1989,7,18.79,10
Saarland,1989,8,17.8,10
Saarland,1989,9,14.62,10
Saarland,1989,10,10.78,10
Saarland,1989,11,3.3,10
Saarland,1989,12,3.52,10
Saarland,1990,1,2.61,10
Saarland,1990,2,6.44,10
Saarland,1990,3,7.53,10
Saarland,1990,4,7.83,10
Saarland,1990,5,14.75,10
Saarland,1990,6,15.13,10
Saarland,1990,7,18.05,10
Saarland,1990,8,19.25,10
Saarland,1990,9,12.25,10
Saarland,1990,10,10.96,10
Saarland,1990,11,5.14,10
Saarland,1990,12,1.36,10
Saarland,1991,1,1.72,10
Saarland,1991,2,-1.07,10
Saarland,1991,3,7.67,10
Saarland,1991,4,7.81,10
Saarland,1991,5,10.94,10
Saarland,1991,6,13.69,10
Saarland,1991,7,20.1,10
Saarland,1991,8,19.86,10
Saarland,1991,9,15.96,10
Saarland,1991,10,8.78,10
Saarland,1991,11,4.35,10
Saarland,1991,12,1.22,10
Saarland,1992,1,1.45,10
Saarland,1992,2,3.2,10
Saarland,1992,3,6,10
Saarland,1992,4,8.75,10
Saarland,1992,5,15.25,10
Saarland,1992,6,16.71,10
Saarland,1992,7,18.81,10
Saarland,1992,8,19.13,10
Saarland,1992,9,13.56,10
Saarland,1992,10,6.86,10
Saarland,1992,11,6.26,10
Saarland,1992,12,2.55,10
Saarland,1993,1,3.73,10
Saarland,1993,2,-0.47,11
Saarland,1993,3,5.23,11
Saarland,1993,4,11.19,11
Saarland,1993,5,14.33,11
Saarland,1993,6,16.88,11
Saarland,1993,7,16.95,11
Saarland,1993,8,16.95,11
Saarland,1993,9,12.71,11
Saarland,1993,10,8.25,11
Saarland,1993,11,1.33,11
Saarland,1993,12,4.18,11
Saarland,1994,1,3.39,11
Saarland,1994,2,1.74,11
Saarland,1994,3,7.58,11
Saarland,1994,4,8.22,11
Saarland,1994,5,12.78,11
Saarland,1994,6,17.18,11
Saarland,1994,7,21.89,11
Saarland,1994,8,17.92,11
Saarland,1994,9,13.46,11
Saarland,1994,10,8.91,11
Saarland,1994,11,8.7,11
Saarland,1994,12,4.66,11
Saarland,1995,1,1.82,11
Saarland,1995,2,5.34,11
Saarland,1995,3,3.86,11
Saarland,1995,4,9.19,11
Saarland,1995,5,13.18,11
Saarland,1995,6,15.06,11
Saarland,1995,7,20.8,11
Saarland,1995,8,18.77,11
Saarland,1995,9,12.34,11
Saarland,1995,10,12.74,11
Saarland,1995,11,4.58,11
Saarland,1995,12,0.3,11
Saarland,1996,1,-0.59,11
Saarland,1996,2,0.02,11
Saarland,1996,3,3.04,11
Saarland,1996,4,9.35,11
Saarland,1996,5,11.43,11
Saarland,1996,6,16.86,11
Saarland,1996,7,16.94,11
Saarland,1996,8,17.4,11
Saarland,1996,9,11.79,11
Saarland,1996,10,9.8,11
Saarland,1996,11,4.74,11
Saarland,1996,12,-0.96,11
Saarland,1997,1,-1.89,11
Saarland,1997,2,4.61,11
Saarland,1997,3,7.68,11
Saarland,1997,4,7.86,10
Saarland,1997,5,13.37,10
Saarland,1997,6,15.84,10
Saarland,1997,7,17.41,11
Saarland,1997,8,20.5,11
Saarland,1997,9,14.83,11
Saarland,1997,10,8.65,11
Saarland,1997,11,5.22,11
Saarland,1997,12,3.04,11
Saarland,1998,1,2.89,11
Saarland,1998,2,3.91,11
Saarland,1998,3,6.35,11
Saarland,1998,4,8.48,11
Saarland,1998,5,14.88,11
Saarland,1998,6,16.82,11
Saarland,1998,7,16.61,11
Saarland,1998,8,17.72,11
Saarland,1998,9,13.51,11
Saarland,1998,10,9.11,10
Saarland,1998,11,1.94,11
Saarland,1998,12,1.94,11
Saarland,1999,1,3.29,11
Saarland,1999,2,1.37,11
Saarland,1999,3,6.25,11
Saarland,1999,4,9.39,10
Saarland,1999,5,14.45,11
Saarland,1999,6,15.54,11
Saarland,1999,7,19.46,11
Saarland,1999,8,17.68,11
Saarland,1999,9,16.88,11
Saarland,1999,10,9.22,10
Saarland,1999,11,3.82,10
Saarland,1999,12,2.43,11
Saarland,2000,1,2.03,11
Saarland,2000,2,4.21,11
Saarland,2000,3,6,11
Saarland,2000,4,10.11,11
Saarland,2000,5,14.63,11
Saarland,2000,6,17.81,10
Saarland,2000,7,15.32,10
Saarland,2000,8,18.2,10
Saarland,2000,9,14.48,10
Saarland,2000,10,10.31,11
Saarland,2000,11,6.57,10
Saarland,2000,12,4.28,9
Saarland,2001,1,2.12,11
Saarland,2001,2,3.76,10
Saarland,2001,3,6.32,11
Saarland,2001,4,7.37,10
Saarland,2001,5,15.22,10
Saarland,2001,6,15.11,11
Saarland,2001,7,18.86,11
Saarland,2001,8,18.71,11
Saarland,2001,9,11.59,10
Saarland,2001,10,13.09,10
Saarland,2001,11,4.05,10
Saarland,2001,12,0.57,10
Saarland,2002,1,0.85,9
Saarland,2002,2,5.7,10
Saarland,2002,3,6.44,10
Saarland,2002,4,9.08,10
Saarland,2002,5,13.31,10
Saarland,2002,6,17.93,10
Saarland,2002,7,17.92,10
Saarland,2002,8,18.29,10
Saarland,2002,9,13.21,10
Saarland,2002,10,9.63,10
Saarland,2002,11,7.43,10
Saarland,2002,12,3.58,9
Saarland,2003,1,0.06,8
Saarland,2003,2,0.2,8
Saarland,2003,3,7.87,8
Saarland,2003,4,9.76,8
Saarland,2003,5,14.14,8
Saarland,2003,6,20.59,7
Saarland,2003,7,19.77,8
Saarland,2003,8,22.7,8
Saarland,2003,9,14.93,8
Saarland,2003,10,7.11,8
Saarland,2003,11,6.91,8
Saarland,2003,12,2.54,8
Saarland,2004,1,1.05,8
Saarland,2004,2,3.09,8
Saarland,2004,3,4.88,8
Saarland,2004,4,10.06,8
Saarland,2004,5,12.25,8
Saarland,2004,6,16.18,8
Saarland,2004,7,17.41,8
Saarland,2004,8,18.37,8
Saarland,2004,9,14.85,8
Saarland,2004,10,10.53,8
Saarland,2004,11,4.54,8
Saarland,2004,12,0.32,8
Saarland,2005,1,2,8
Saarland,2005,2,-0.25,8
Saarland,2005,3,5.44,9
Saarland,2005,4,10.05,9
Saarland,2005,5,13.4,9
Saarland,2005,6,17.82,9
Saarland,2005,7,18.63,9
Saarland,2005,8,16.12,9
Saarland,2005,9,15.93,9
Saarland,2005,10,12.54,9
Saarland,2005,11,4.72,9
Saarland,2005,12,1.21,9
Saarland,2006,1,-0.65,8
Saarland,2006,2,0.9,8
Saarland,2006,3,3.36,8
Saarland,2006,4,8.88,8
Saarland,2006,5,13.42,8
Saarland,2006,6,17.62,7
Saarland,2006,7,23.13,8
Saarland,2006,8,15.25,8
Saarland,2006,9,17.27,8
Saarland,2006,10,12.73,8
Saarland,2006,11,7.46,8
Saarland,2006,12,4.12,8
Saarland,2007,1,5.15,8
Saarland,2007,2,5.3,8
Saarland,2007,3,6.28,8
Saarland,2007,4,13.63,8
Saarland,2007,5,14.68,8
Saarland,2007,6,17.28,8
Saarland,2007,7,16.86,8
Saarland,2007,8,16.86,8
Saarland,2007,9,12.65,8
Saarland,2007,10,9.34,8
Saarland,2007,11,4.42,8
Saarland,2007,12,1.66,8
Saarland,2008,1,4.04,8
Saarland,2008,2,4.3,8
Saarland,2008,3,4.78,8
Saarland,2008,4,7.89,8
Saarland,2008,5,15.91,8
Saarland,2008,6,17.15,8
Saarland,2008,7,18.16,8
Saarland,2008,8,17.21,8
Saarland,2008,9,12.17,8
Saarland,2008,10,9.23,8
Saarland,2008,11,5.24,8
Saarland,2008,12,0.9,8
Saarland,2009,1,-1.48,8
Saarland,2009,2,1.64,8
Saarland,2009,3,4.94,8
Saarland,2009,4,12.11,8
Saarland,2009,5,14.38,8
Saarland,2009,6,15.87,8
Saarland,2009,7,18.08,8
Saarland,2009,8,19.13,8
Saarland,2009,9,15,8
Saarland,2009,10,9.3,8
Saarland,2009,11,7.88,8
Saarland,2009,12,1.6,8
Saarland,2010,1,-1.83,8
Saarland,2010,2,1.47,8
Saarland,2010,3,5.08,8
Saarland,2010,4,9.89,8
Saarland,2010,5,10.98,8
Saarland,2010,6,17.35,8
Saarland,2010,7,20.24,8
Saarland,2010,8,16.81,8
Saarland,2010,9,12.78,8
Saarland,2010,10,8.71,8
Saarland,2010,11,5.6,8
Saarland,2010,12,-1.97,8
Saarland,2011,1,2,8
Saarland,2011,2,2.81,8
Saarland,2011,3,6.94,8
Saarland,2011,4,12.75,8
Saarland,2011,5,14.83,8
Saarland,2011,6,16.77,8
Saarland,2011,7,15.88,8
Saarland,2011,8,17.82,8
Saarland,2011,9,15.8,8
Saarland,2011,10,9.95,8
Saarland,2011,11,6.12,8
Saarland,2011,12,4.39,8
Saarland,2012,1,3.09,7
Saarland,2012,2,-1.69,7
Saarland,2012,3,8.17,7
Saarland,2012,4,8.31,7
Saarland,2012,5,14.72,7
Saarland,2012,6,15.81,7
Saarland,2012,7,17.35,7
Saarland,2012,8,19.26,7
Saarland,2012,9,13.98,7
Saarland,2012,10,9.61,7
Saarland,2012,11,5.9,7
Saarland,2012,12,3.32,7
Saarland,2013,1,0.95,7
Saarland,2013,2,-0.22,7
Saarland,2013,3,2.14,7
Saarland,2013,4,8.83,7
Saarland,2013,5,11.08,7
Saarland,2013,6,16.18,7
Saarland,2013,7,20.59,7
